order_id,product_id,order_date,estimated_delivery_days,actual_delivery_date,delivered_late,customer_feedback
a21f56b2-0c65-4576-a5d7-7fc8252ac83c,P0150,2025-10-20,8,2025-10-28,False,Rule break church term under whether improve sell cause.
16d83599-ac66-49e6-befb-3cb8c578f4f4,P0075,2025-08-04,7,2025-08-11,False,Both idea can Congress building return land rich.
7008f9e0-c28c-46b8-8776-b75fecef93a2,P0179,2025-09-22,5,2025-09-27,False,Cup performance role already occur issue front movie produce lay.
855fc748-c6d2-43f9-8d2c-d22dcfaeaf3f,P0189,2025-10-11,6,2025-10-17,False,Change size computer bed age next house modern.
aa386ce6-9390-4315-823c-ed0ddc1eb9f4,P0095,2025-10-15,4,2025-10-20,True,Word change expert can style option red happen whose return style at.
ee426792-ce2c-46df-8051-01e5a7b85447,P0186,2025-09-29,3,2025-10-02,False,Resource notice generation single on statement simply director law center.
539e9c1f-8cb8-4f5d-9be8-7a2aef6739d2,P0080,2025-08-11,9,2025-08-21,True,Happen film under deep agree walk thousand sing agent wrong us institution gun class discuss.
9e929f50-995c-412f-aa96-08bd0f706894,P0083,2025-09-07,5,2025-09-12,False,Kitchen return be international opportunity include candidate team.
57a6e460-1b66-43d3-a6af-cce9f1f58294,P0103,2025-09-10,7,2025-09-20,True,End tell still range politics develop report experience economic by pattern traditional.
c4b6ae47-ea09-40c6-907e-5f2d7f13387a,P0053,2025-08-30,2,2025-09-01,False,Happy throw final assume kind quality your head interesting common early look blood student.
0b4baf23-1c4d-4cfd-80b3-0bda6f26bd7c,P0044,2025-08-16,8,2025-08-24,False,Arrive budget situation but debate south say include discover last everybody wall major interest amount.
ab91dd71-ba0d-44f5-8ff5-435718f1101e,P0109,2025-07-26,3,2025-07-29,False,Language challenge air rest wind region less crime amount laugh east left.
d02094d6-0c3c-43d3-b801-a8bf1467b73a,P0137,2025-08-14,5,2025-08-19,False,Guess most every feel song company region agent north consider mother.
b41287fb-6d08-4507-b262-c8cb5af7233a,P0155,2025-09-10,8,2025-09-18,False,Other many daughter night free yourself sound since parent church special voice two.
d2bcc804-6fd2-4471-a4c4-8c04e3bf37c2,P0161,2025-10-08,10,2025-10-18,False,Bad one modern store record little allow woman idea.
a0786e8f-5490-4f0a-b70f-8b814f8390da,P0007,2025-09-01,7,2025-09-08,False,Agent attack bring land magazine level trial also see enjoy door should need star none record.
00c65ec8-92fc-4afc-8501-a390b249c3c8,P0059,2025-09-26,1,2025-09-27,False,Economic young assume six amount particular maybe space father store start upon.
7e29bddc-fd5c-474e-8778-dbe69b29f76e,P0070,2025-08-29,4,2025-09-02,False,Possible cup opportunity rate sport him news fall improve high.
f3da143e-4962-494f-bc26-09e1375e5c72,P0135,2025-08-02,2,2025-08-04,False,Machine number eat store several join decision.
9859df42-974a-4447-ab73-860c83f079b3,P0181,2025-09-24,7,2025-10-02,True,Old treatment yet land address represent treat close issue write produce.
